MANDT,EBELN,EBELP,STATU,AEDAT,TXZ01,MATNR,EMATN,BUKRS,WERKS,LGORT,BEDNR,MATKL,INFNR
1,60639058,10,F,08/26/2009,ACU6100-2-(120) AUDIO PANEL,,,1000,US01,W1EX,,XAC,
1,60639065,10,F,08/27/2009,PN 4503-350-3 ELEC MASTER BOX   SN 1673,,,1000,US01,W1EX,,XAC,
1,60639068,10,F,08/27/2009,B673M30A1002/ MR ACTUATOR S/N 413,,,1000,US01,W1EX,,XAC,
1,60639072,10,F,09/01/2009,150SG122Q STARTER GEN. S/N 11110,,,1000,US01,W1EX,,XAC,
1,60639102,10,F,09/04/2009,B761M5013101/ VARTOMS MONITOR BOX,,,1000,US01,W1EX,,XAC,
1,60639115,10,F,09/08/2009,PN:B771M40C1005 TRIPLE TACH,,,1000,US01,W1EX,,XAC,
1,60639135,10,F,09/14/2009,PN 704A33220032 OIL COOLER SN 4922,,,1000,US01,W1EX,,XAC,
1,60639137,10,F,09/14/2009,PN:3A41.32.20F.28.4.EP ALTIMETER,,,1000,US01,W1EX,,XAC,
1,60639143,10,F,08/27/2009,438-00100-030\FOG GYRO,,,1000,US01,W1EX,,XAC,
1,60639144,10,F,08/27/2009,C17027DA01\ADU,,,1000,US01,W1EX,,XAC,
1,60639162,10,F,09/01/2009,PN: B334M3006104 SN: 145,,,1000,US01,W1EX,,XAC,
1,60639210,10,F,09/04/2009,51530-001EI/ VOLTAGE REGULATOR,,,1000,US01,W1EX,,XAC,
1,60639233,10,F,09/09/2009,117-902131/ control unit sn 01-9407116,,,1000,US01,W1EX,,XAC,
1,60639236,10,F,09/09/2009,011-00455-00/ GTX330,,,1000,US01,W1EX,,XAC,
1,60639239,10,F,08/26/2009,3A43.32.20F.28.4.EE\ALTIMETER,,,1000,US01,W1EX,,XAC,
1,60639240,10,F,08/26/2009,L771M40C1010\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60639241,10,F,08/26/2009,4502-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60639242,10,F,08/26/2009,403952\THERMOMETRIC INDICATOR,,,1000,US01,W1EX,,XAC,
1,60639344,10,F,08/28/2009,L311M1075102 SWITCH UNIT S/N UNK,,,1000,US01,W1EX,,XAC,
1,60639346,10,F,08/31/2009,PN: REU6100-2-(010)/0586.471-921 REU,,,1000,US01,W1EX,,XAC,
1,60639352,10,F,09/01/2009,640000\BLOWER MOTOR,,,1000,US01,W1EX,,XAC,
1,60639362,10,F,09/01/2009,4649010010\MAIN TRANSMISSION,,,1000,US01,W1EX,,XAC,
1,60639364,10,F,09/02/2009,374gc01y MASTER ELEC BOX  SN 2957,,,1000,US01,W1EX,,XAC,
1,60639433,10,F,09/09/2009,B311M3010102/ MAIN SWITCH PANEL,,,1000,US01,W1EX,,XAC,
1,60639487,10,F,09/16/2009,"PN 7046-100 TRANSMITTER,PEDAL SN 855",,,1000,US01,W1EX,,XAC,
1,60639488,10,F,09/16/2009,"PN 7046-100 TRANSMITTER,PEDAL SN 552",,,1000,US01,W1EX,,XAC,
1,60639491,10,F,09/16/2009,"PN 7046-100 TRANSMITTER,PEDAL SN 37",,,1000,US01,W1EX,,XAC,
1,60639513,10,F,09/18/2009,PN: ACU6100-2-(120) AUDIO CONTROL UNIT,,,1000,US01,W1EX,,XAC,
1,60639524,10,F,09/22/2009,4504-300-6 mster box sn 1787,,,1000,US01,W1EX,,XAC,
1,60639525,10,F,09/22/2009,8817986000 Support,,,1000,US01,W1EX,,XAC,
1,60639639,10,F,09/10/2009,5007-155-00-20\TACH SENSOR,,,1000,US01,W1EX,,XAC,
1,60639640,10,F,09/10/2009,11-841212-3\OIL COOLER,,,1000,US01,W1EX,,XAC,
1,60639641,10,F,09/10/2009,L771M40C1010\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60639647,10,F,09/11/2009,PN:3A41.32.20F.28.4.EP ALTIMETER,,,1000,US01,W1EX,,XAC,
1,60639675,10,F,09/17/2009,CRN6-83-1 NAV SWITCH UNIT SN 90A1012,,,1000,US01,W1EX,,XAC,
1,60639690,10,F,09/21/2009,B771M40C1003/ TRIPLE TACH INDICATOR,,,1000,US01,W1EX,,XAC,
1,60639698,10,F,09/23/2009,PN:B771M40C1003 TRIPLE TACH SN:544,,,1000,US01,W1EX,,XAC,
1,60639706,10,F,09/24/2009,PN:51530-001EI VOLTAGE REGULATOR,,,1000,US01,W1EX,,XAC,
1,60639708,10,F,09/25/2009,PN 704A37614008 TACH SENSOR SN 5119,,,1000,US01,W1EX,,XAC,
1,60639732,10,F,09/30/2009,PN L209CCM2 FEEL & TRIM UNIT SN 5533,,,1000,US01,W1EX,,XAC,
1,60639747,10,F,09/15/2009,117-31822/ PITCH LINK,,,1000,US01,W1EX,,XAC,
1,60639751,10,F,09/15/2009,117-31822/ PITCH LINK,,,1000,US01,W1EX,,XAC,
1,60639752,10,F,09/16/2009,PN:B761M5023103 VARTOMS CONTROL BOX,,,1000,US01,W1EX,,XAC,
1,60639794,10,F,09/21/2009,L771M40C1009\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60639795,10,F,09/21/2009,L771M40C1009\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60639811,10,F,09/23/2009,04001E100010\VHIU,,,1000,US01,W1EX,,XAC,
1,60639812,10,F,09/23/2009,130100\FUEL PUMP CARTRIDGE,,,1000,US01,W1EX,,XAC,
1,60639845,10,F,09/21/2009,L284M30C1005 SENS. FUEL TANK SN 870,,,1000,US01,W1EX,,XAC,
1,60639847,10,F,09/21/2009,QB055001 FILTER ASSY SN RP7-1565,,,1000,US01,W1EX,,XAC,
1,60639848,10,F,09/21/2009,PN:400-048100-0008 VHF FM TRANS,,,1000,US01,W1EX,,XAC,
1,60639855,10,F,09/22/2009,L623M1006103 R/H SHAFT SN FRMC1456,,,1000,US01,W1EX,,XAC,
1,60639930,10,F,10/01/2009,L771M40C1014/TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60639931,10,F,10/01/2009,PN:B212M20C1016 VENTILATION BLOWER ASSY,,,1000,US01,W1EX,,XAC,
1,60639933,10,F,10/01/2009,PN:400-047152-9005 FLITELINE CONTROL DIS,,,1000,US01,W1EX,,XAC,
1,60639934,10,F,10/01/2009,PN:B761M2107101 TRIM ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60639949,10,F,09/25/2009,4502-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60639958,10,F,09/28/2009,438-00100-302 FOG SN 03/01300,,,1000,US01,W1EX,,XAC,
1,60639959,10,F,09/28/2009,L772M10C1003\TOT INDICATOR,,,1000,US01,W1EX,,XAC,
1,60639964,10,F,09/29/2009,B771M40C1003\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60639966,10,F,09/30/2009,022TA0501\FAILURE WARNING PANEL,,,1000,US01,W1EX,,XAC,
1,60639968,10,F,09/30/2009,HYPER120-0100001059\FAN,,,1000,US01,W1EX,,XAC,
1,60639969,10,F,09/30/2009,HYPER120-0100000749\FAN,,,1000,US01,W1EX,,XAC,
1,60639980,10,F,10/02/2009,PN B761M5013101 VARTOMS MON SN 125,,,1000,US01,W1EX,,XAC,
1,60639981,10,F,10/02/2009,PN B761M5023102 VARTOMS CONT SN 122,,,1000,US01,W1EX,,XAC,
1,60640041,10,F,09/25/2009,PN:400-048100-0008 VHF FM TRANS,,,1000,US01,W1EX,,XAC,
1,60640057,10,F,09/29/2009,"PN:3A41.32.20F.28.4.EP ALTIMETER 2""(NVIS",,,1000,US01,W1EX,,XAC,
1,60640086,10,F,10/02/2009,20236mi-2/STEADY CONTROL SN 29,,,1000,US01,W1EX,,XAC,
1,60640090,10,F,10/02/2009,PN:501-1845-01 HORIZON(AI-803CY),,,1000,US01,W1EX,,XAC,
1,60640091,10,F,10/02/2009,010-05101 master cylinder,,,1000,US01,W1EX,,XAC,
1,60640109,10,F,10/06/2009,REU6100-2-(010),,,1000,US01,W1EX,,XAC,
1,60640114,10,F,10/07/2009,CRN6-83-1 NAV SWITCH UNIT,,,1000,US01,W1EX,,XAC,
1,60640117,10,F,10/07/2009,330a34-4001-02 IGB SN WAE10713,,,1000,US01,W1EX,,XAC,
1,60640120,10,F,10/07/2009,PN:117-67171-01 OIL TANK ASSY,,,1000,US01,W1EX,,XAC,
1,60640125,10,F,10/08/2009,4502-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60640126,10,F,10/08/2009,L771M40C1010\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60640129,10,F,10/09/2009,PN:400-049200-11-012-2335-2635 UHF RADIO,,,1000,US01,W1EX,,XAC,
1,60640171,10,F,10/07/2009,44301-10-7/ HOIST,,,1000,US01,W1EX,,XAC,
1,60640251,10,F,10/05/2009,PN:KIT:010-00139-11/GPS-GNS430 NVG MOD,,,1000,US01,W1EX,,XAC,
1,60640253,10,F,10/05/2009,PN:KIT:L232M5000881/NVG MOD GTX330,,,1000,US01,W1EX,,XAC,
1,60640264,10,F,10/06/2009,420-00332-460\AHRS,,,1000,US01,W1EX,,XAC,
1,60640352,10,F,10/14/2009,44301-351 CABLE,,,1000,US01,W1EX,,XAC,
1,60640393,10,F,10/23/2009,PN:KIT010-00139-11 GNS430,,,1000,US01,W1EX,,XAC,
1,60640462,10,F,10/13/2009,PN BL2970023 HOIST SN 059,,,1000,US01,W1EX,,XAC,
1,60640463,10,F,10/13/2009,7059-000 brake transm. sn 591,,,1000,US01,W1EX,,XAC,
1,60640464,10,F,10/13/2009,350a33214501 pitch control rod sn s17002,,,1000,US01,W1EX,,XAC,
1,60640465,10,F,10/13/2009,350a33214501 pitch control rod sn s15708,,,1000,US01,W1EX,,XAC,
1,60640466,10,F,10/13/2009,350a33214501 pitch control rod sn s17224,,,1000,US01,W1EX,,XAC,
1,60640477,10,F,10/17/2009,PN:400-049200-11-012-2335-2635 UHF RADIO,,,1000,US01,W1EX,,XAC,
1,60640478,10,F,10/17/2009,PN:400-049200-11-012-2335-2635 UHF RADIO,,,1000,US01,W1EX,,XAC,
1,60640552,10,F,10/12/2009,0130-2002-0010 power supply sn 043014,,,1000,US01,W1EX,,XAC,
1,60640553,10,F,10/12/2009,0130-2002-0010 power supply sn 093011,,,1000,US01,W1EX,,XAC,
1,60640563,10,F,10/14/2009,L771M40C1013\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60640564,10,F,10/14/2009,L771M40C1013\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60640565,10,F,10/14/2009,JBS881-1\A/C CONTROL UNIT,,,1000,US01,W1EX,,XAC,
1,60640585,10,F,10/15/2009,PN 704A47-7240-13 CAUTION BOX SN 385,,,1000,US01,W1EX,,XAC,
1,60640602,10,F,10/16/2009,SC8043\SERVO,,,1000,US01,W1EX,,XAC,
1,60640604,10,F,10/16/2009,438-00100-030\FOG GYRO,,,1000,US01,W1EX,,XAC,
1,60640633,10,F,10/20/2009,39.1-1100-02 actuator pitch bias sn 127,,,1000,US01,W1EX,,XAC,
1,60640673,10,F,10/16/2009,501-1228-03/ EMERGENCY POWER SUPPLY,,,1000,US01,W1EX,,XAC,
1,60640674,10,F,10/16/2009,B642M1005101/ LAMINATED PILE ASSY,,,1000,US01,W1EX,,XAC,
1,60640676,10,F,10/16/2009,PN:400-049200-11-012-2335-2635 UHF RADIO,,,1000,US01,W1EX,,XAC,
1,60640689,10,F,10/20/2009,PN:ACU6100-2-(120),,,1000,US01,W1EX,,XAC,
1,60640691,10,F,10/20/2009,JBS880-3\HEATER EJECTOR,,,1000,US01,W1EX,,XAC,
1,60640692,10,F,10/20/2009,PN:ACU6100-2-(120),,,1000,US01,W1EX,,XAC,
1,60640698,10,F,10/22/2009,PN:01-0770905-02 SN:438 ANTI-COLL LIGHT,,,1000,US01,W1EX,,XAC,
1,60640700,10,F,10/22/2009,PN:JBS882-1 HEATER EJECTOR ASSY,,,1000,US01,W1EX,,XAC,
1,60640750,10,F,10/22/2009,B633K1203-101/ ROD ASSY,,,1000,US01,W1EX,,XAC,
1,60640841,10,F,10/22/2009,JBS882-1\HEATER EJECTOR,,,1000,US01,W1EX,,XAC,
1,60640843,10,F,10/22/2009,D22295000\ACCUMULATOR,,,1000,US01,W1EX,,XAC,
1,60641016,10,F,11/06/2009,L771M40C1014 TRIPLE TACH SN 00793,,,1000,US01,W1EX,,XAC,
1,60641021,10,F,11/09/2009,416-00298-010\APMS2010,,,1000,US01,W1EX,,XAC,
1,60641024,10,F,11/09/2009,"PN 456TS01Y-NVG  IND, LDG POS SN 176",,,1000,US01,W1EX,,XAC,
1,60641026,10,F,11/09/2009,"PN 456TS01Y-NVG  IND, LDG POS SN 880",,,1000,US01,W1EX,,XAC,
1,60641035,10,,11/10/2009,B463U0014201,,,1000,US01,,,ACA,
1,60641035,20,,11/10/2009,B463U0026201,,,1000,US01,,,ACA,
1,60641050,10,F,10/26/2009,C17027DA01\ADU,,,1000,US01,W1EX,,XAC,
1,60641051,10,F,10/26/2009,504-0111-920\GYRO INDICATOR,,,1000,US01,W1EX,,XAC,
1,60641053,10,F,10/26/2009,AA95-863TSO\CONTROL PANEL,,,1000,US01,W1EX,,XAC,
1,60641055,10,F,10/26/2009,PA250-001\POWER AMPLIFIER,,,1000,US01,W1EX,,XAC,
1,60641062,10,F,10/27/2009,130100\FUEL PUMP CARTRIDGE,,,1000,US01,W1EX,,XAC,
1,60641099,10,A,11/17/2009,VMS COVER MOCK-UP (DWG: B463U0005201),,,1000,US01,,,ACA,55041143
1,60641110,10,F,11/05/2009,L771M40C1009\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60641140,10,F,10/26/2009,PN:19A3047 AXIAL BLOWER W/RFI FILTER,,,1000,US01,W1EX,,XAC,
1,60641173,10,F,10/29/2009,SV-EURO-5\SENSOR AMPLIFIER UNIT,,,1000,US01,W1EX,,XAC,
1,60641181,10,F,10/30/2009,117-31822/ PITCHLINK,,,1000,US01,W1EX,,XAC,
1,60641182,10,F,10/30/2009,117-31822/ PITCHLINK,,,1000,US01,W1EX,,XAC,
1,60641183,10,F,10/30/2009,117-31822/ PITCHLINK,,,1000,US01,W1EX,,XAC,
1,60641186,10,F,10/30/2009,117-31822/ PITCHLINK,,,1000,US01,W1EX,,XAC,
1,60641187,10,F,10/30/2009,117-31822/ PITCHLINK,,,1000,US01,W1EX,,XAC,
1,60641188,10,F,10/30/2009,117-31822/ PITCHLINK,,,1000,US01,W1EX,,XAC,
1,60641211,10,F,11/04/2009,PN:31300-1202-1200 C5000 RADIO,,,1000,US01,W1EX,,XAC,
1,60641242,10,F,10/27/2009,625614-1-1 sensor temp. control s/n 050C,,,1000,US01,W1EX,,XAC,
1,60641243,10,F,10/27/2009,44301-351 /CABLE,,,1000,US01,W1EX,,XAC,
1,60641244,10,F,10/27/2009,G55-56-7-4 TRANSDUCER PRESSURE SN 01440,,,1000,US01,W1EX,,XAC,
1,60641284,10,F,11/02/2009,403952\CABIN TEMP INDICATOR BOX,,,1000,US01,W1EX,,XAC,
1,60641288,10,F,11/02/2009,C19269AA\INSTRUMENT CONTROL PANEL,,,1000,US01,W1EX,,XAC,
1,60641315,10,F,11/05/2009,B212M20C1016 BLOWER ASSY SN K18184,,,1000,US01,W1EX,,XAC,
1,60641334,10,F,11/10/2009,GHC100-6\HYDRAULIC COMPACT,,,1000,US01,W1EX,,XAC,
1,60641337,10,F,11/10/2009,L290M20A1015\HYDRAULIC SUPPLY UNIT,,,1000,US01,W1EX,,XAC,
1,60641344,10,F,11/12/2009,PN:B311M3010102 MAIN SWITCH PANEL,,,1000,US01,W1EX,,XAC,
1,60641372,10,F,11/16/2009,365A61422303/ NAME PLATE SN 55,,,1000,US01,W1EX,,XAC,
1,60641400,10,F,11/19/2009,438-00100-030/ fog s/n 04/01538,,,1000,US01,W1EX,,XAC,
1,60641426,10,F,11/25/2009,B771M40C1003/ TRIPLE TACH,,,1000,US01,W1EX,,XAC,
1,60641430,10,F,11/30/2009,PN B771M40C1003 TRIPPLE TACH SN 00405,,,1000,US01,W1EX,,XAC,
1,60641434,10,F,12/01/2009,PN: 44301-700-1 JUNCTION BOX,,,1000,US01,W1EX,,XAC,
1,60641444,10,F,11/12/2009,L633M2010108\Z-ARIS MOUNT,,,1000,US01,W1EX,,XAC,
1,60641461,10,F,11/17/2009,B761M5013101/ VARTOMS SN 60,,,1000,US01,W1EX,,XAC,
1,60641468,10,F,11/18/2009,PN D133-1454.01E GUIDE  SN 5211,,,1000,US01,W1EX,,XAC,
1,60641470,10,F,11/18/2009,PN D133-1454.01E GUIDE  SN 5213,,,1000,US01,W1EX,,XAC,
1,60641471,10,F,11/18/2009,PN D133-1454.01E GUIDE  SN 5214,,,1000,US01,W1EX,,XAC,
1,60641472,10,F,11/18/2009,PN D133-1454.01E GUIDE  SN 5215,,,1000,US01,W1EX,,XAC,
1,60641507,10,F,11/23/2009,B18-945.22.28.4.DN/ CLOCK,,,1000,US01,W1EX,,XAC,
1,60641550,10,F,11/19/2009,PN: 01-0770905-02 LED BEACON,,,1000,US01,W1EX,,XAC,
1,60641551,10,F,11/19/2009,L713M2100102\ FIRE WALL CENTER SHEET,,,1000,US01,W1EX,,XAC,
1,60641552,10,F,11/19/2009,L673M40A1003\ TAIL ROTOR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60641554,10,F,11/19/2009,L316M30C1003\ CDS,,,1000,US01,W1EX,,XAC,
1,60641574,10,F,11/24/2009,PN: 44301-351 CABLE RESCUE HOIST 90M,,,1000,US01,W1EX,,XAC,
1,60641575,10,F,11/25/2009,PN: 44301-351 CABLE RESCUE HOIST 90M,,,1000,US01,W1EX,,XAC,
1,60641619,10,F,12/02/2009,PN G55-56-7-4 PRESS TRANSDUCER SN 01435,,,1000,US01,W1EX,,XAC,
1,60641621,10,F,12/03/2009,4649010010\ MAIN TRANSMISSION,,,1000,US01,W1EX,,XAC,
1,60641703,10,F,11/25/2009,420-00332-430\AHRS,,,1000,US01,W1EX,,XAC,
1,60641722,10,F,12/01/2009,010-05101 master cylinder s/n n/a,,,1000,US01,W1EX,,XAC,
1,60641723,10,F,12/01/2009,B315M5001881 WARNING UNIT SN LE245,,,1000,US01,W1EX,,XAC,
1,60641724,10,F,12/01/2009,1234t100-3tz INDICATOR SN H08-10181,,,1000,US01,W1EX,,XAC,
1,60641841,10,F,12/02/2009,PN: 400-047152-9005 CVC-152,,,1000,US01,W1EX,,XAC,
1,60641846,10,F,12/03/2009,PN: B18-945.22.28.4.DN CLOCK (NVIS GREEN,,,1000,US01,W1EX,,XAC,
1,60641875,10,F,12/09/2009,B673M40A1001\TAIL ROTOR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60641877,10,F,12/09/2009,1901-3500-00\TRA 3500 BASIC UNIT,,,1000,US01,W1EX,,XAC,
1,60641881,10,F,12/09/2009,L315M5004101\WARNING UNIT,,,1000,US01,W1EX,,XAC,
1,60641893,10,F,12/11/2009,"109290 gyro, rate s/n 0483",,,1000,US01,W1EX,,XAC,
1,60641894,10,F,12/11/2009,B215M10C1011 BLOWER ASSY SN K18454,,,1000,US01,W1EX,,XAC,
1,60641946,10,F,12/02/2009,SE07113\ MASTER ELECTRICAL BOX,,,1000,US01,W1EX,,XAC,
1,60641949,10,F,12/02/2009,L623M1006103\ ROTOR HUB SHAFT,,,1000,US01,W1EX,,XAC,
1,60641950,10,F,12/02/2009,L623M1006102\ ROTOR HUB SHAFT,,,1000,US01,W1EX,,XAC,
1,60641972,10,,12/04/2009,B463U0005201,,,1000,US01,,,ABA,
1,60641984,20,,12/04/2009,B463U0020101,,,1000,US01,,,CAF,
1,60642018,10,F,12/09/2009,PN JBS882-1 HEATER EJECTOR SN K11170,,,1000,US01,W1EX,,XAC,
1,60642020,10,F,12/09/2009,PN: SSTU-EURC2-1 SENSOR SIGNAL XMITTER,,,1000,US01,W1EX,,XAC,
1,60642443,10,F,12/14/2009,PN: B315M5001881 WARNING UNIT,,,1000,US01,W1EX,,XAC,
1,60642458,10,F,12/15/2009,B19030MD05 VEMD S/N 5280,,,1000,US01,W1EX,,XAC,
1,60642459,10,F,12/15/2009,GC10257-8 CIRCUIT BOARD S/N 2584,,,1000,US01,W1EX,,XAC,
1,60642475,10,F,12/18/2009,PN: B18-945.22.28.4.DN CLOCK NVG,,,1000,US01,W1EX,,XAC,
1,60642480,10,F,12/21/2009,PN: 31300-1202-1200 C5000,,,1000,US01,W1EX,,XAC,
1,60642481,10,F,12/21/2009,PN: 501-1228-03 EMERGENCY POWER SUPPLY,,,1000,US01,W1EX,,XAC,
1,60642496,10,F,01/07/2010,JBS880-3 VALVE HEAT MIXING S/N K14366,,,1000,US01,W1EX,,XAC,
1,60642573,10,F,12/16/2009,PN: 400-047-152-9005 CVC-152,,,1000,US01,W1EX,,XAC,
1,60642597,10,F,01/07/2010,L771M40C1009\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60642598,10,F,01/07/2010,L771M40C1009\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60642599,10,F,01/07/2010,504-0035-921\ATTITUDE GYRO,,,1000,US01,W1EX,,XAC,
1,60642600,10,F,01/07/2010,420-00332-430\AHRS,,,1000,US01,W1EX,,XAC,
1,60642601,10,F,01/07/2010,4504-300-6\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60642602,10,F,01/07/2010,350A76-0107-01\VSI,,,1000,US01,W1EX,,XAC,
1,60642648,10,F,12/15/2009,PN B761M5023102 VARTOMS SN 199,,,1000,US01,W1EX,,XAC,
1,60642650,10,F,12/15/2009,PN 64757-101-2 FUEL LEVEL XMTR SN 5832,,,1000,US01,W1EX,,XAC,
1,60642652,10,F,12/15/2009,C19269AA\ICP PANEL,,,1000,US01,W1EX,,XAC,
1,60642657,10,F,12/15/2009,704A47723058\FAILURE WARNING PANEL,,,1000,US01,W1EX,,XAC,
1,60642658,10,F,12/15/2009,B713M2021101\FIRE WALL ASSY IN.AFT RH-S,,,1000,US01,W1EX,,XAC,
1,60642667,10,F,12/17/2009,PN: 400-049200-11-012-2335-2635 P2000,,,1000,US01,W1EX,,XAC,
1,60642682,10,F,12/22/2009,PN: B761M5013101 VARTOMS MONITOR BOX,,,1000,US01,W1EX,,XAC,
1,60642686,10,F,01/06/2010,4649010010\MAIN TRANSMISSION,,,1000,US01,W1EX,,XAC,
1,60642740,10,F,12/14/2009,5448-709-91-11 INDICATOR S/N 129,,,1000,US01,W1EX,,XAC,
1,60642753,10,F,01/08/2010,B183M1005103\Z-ABSORBER PREASSY,,,1000,US01,W1EX,,XAC,
1,60642754,10,F,01/08/2010,418-00876-400\ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60642755,10,F,01/08/2010,L673M40A1003\TAIL ROTOR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60642756,10,F,01/08/2010,117-317171/ BELLCRANK,,,1000,US01,W1EX,,XAC,
1,60642757,10,F,01/08/2010,117-317171/ BELLCRANK,,,1000,US01,W1EX,,XAC,
1,60642857,10,F,01/11/2010,31300-1202-1200/ C5000 RADIO,,,1000,US01,W1EX,,XAC,
1,60642858,10,F,01/11/2010,704A47723058\WARNING PANEL,,,1000,US01,W1EX,,XAC,
1,60642948,10,F,01/12/2010,C17027DA01\ADU,,,1000,US01,W1EX,,XAC,
1,60642949,10,F,01/12/2010,C17027DA01\ADU,,,1000,US01,W1EX,,XAC,
1,60642950,10,F,01/12/2010,4503-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60642958,10,F,01/13/2010,PN L633M2010109 ZAris Damper SN1633,,,1000,US01,W1EX,,XAC,
1,60642991,10,F,01/15/2010,B18-945-22-28-2A\CLOCK,,,1000,US01,W1EX,,XAC,
1,60642995,10,F,01/15/2010,JBS880-3\MIXING VALVE,,,1000,US01,W1EX,,XAC,
1,60643050,10,F,01/12/2010,117-31822/ PITCHLINK,,,1000,US01,W1EX,,XAC,
1,60643057,10,F,01/12/2010,117-31822/ PITCHLINK,,,1000,US01,W1EX,,XAC,
1,60643059,10,F,01/12/2010,117-31822/ PITCHLINK,,,1000,US01,W1EX,,XAC,
1,60643061,10,F,01/12/2010,117-31822/ PITCHLINK,,,1000,US01,W1EX,,XAC,
1,60643139,10,F,01/11/2010,CRN6-83-1 NAV SWITCH UNIT SN 93A1025,,,1000,US01,W1EX,,XAC,
1,60643157,10,F,01/14/2010,JBS882-1\HEATER EJECTOR,,,1000,US01,W1EX,,XAC,
1,60643288,10,F,01/26/2010,4502-350-3\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60643290,10,F,01/26/2010,SSTU-EURC2-1/ SENSOR SIGNAL TRANSM,,,1000,US01,W1EX,,XAC,
1,60643292,10,F,01/26/2010,JBS880-3\MIXING VALVE,,,1000,US01,W1EX,,XAC,
1,60643349,10,F,01/19/2010,B761M5013101\VARTOMS MONITOR BOX,,,1000,US01,W1EX,,XAC,
1,60643350,10,F,01/19/2010,GC10257-8\PRINTED CIRCUIT BOARD,,,1000,US01,W1EX,,XAC,
1,60643352,10,F,01/19/2010,B713M2021101\FIRE WALL,,,1000,US01,W1EX,,XAC,
1,60643353,10,F,01/19/2010,JBS880-3\MIXING VALVE,,,1000,US01,W1EX,,XAC,
1,60643357,10,F,01/19/2010,400-049200-11-012-2135-2535/ P2000 RADIO,,,1000,US01,W1EX,,XAC,
1,60643358,10,F,01/19/2010,400-049200-11-012-2135-2535/ P2000 RADIO,,,1000,US01,W1EX,,XAC,
1,60643363,10,F,01/20/2010,4502-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60643380,10,F,01/25/2010,400-015525-0501/ RT5000,,,1000,US01,W1EX,,XAC,
1,60643382,10,F,01/25/2010,B761M2107101/ ACTUATOR W TRANS DISPLAY,,,1000,US01,W1EX,,XAC,
1,60643383,10,F,01/27/2010,B761M5023103/ VARTOMS CONTROL BOX,,,1000,US01,W1EX,,XAC,
1,60643451,10,F,01/19/2010,L281M2008101 FUEL SENSOR S/N 187,,,1000,US01,W1EX,,XAC,
1,60643477,10,F,01/23/2010,PN 117-45020V002 Dual Hydraulic SN050292,,,1000,US01,W1EX,,XAC,
1,60643499,10,F,01/27/2010,SSTU-EURC2-1\SENSOR SIGNAL TRANSMITTER,,,1000,US01,W1EX,,XAC,
1,60643522,10,F,01/29/2010,23081-073\STARTER GENERATOR,,,1000,US01,W1EX,,XAC,
1,60643524,10,F,02/01/2010,PN JBS882-1 Heater Ejector SN K17095,,,1000,US01,W1EX,,XAC,
1,60643533,10,F,02/02/2010,JBS882-1\HEATER EJECTOR VALVE,,,1000,US01,W1EX,,XAC,
1,60643535,10,F,02/02/2010,JBS882-1\HEATER EJECTOR VALVE,,,1000,US01,W1EX,,XAC,
1,60643536,10,F,02/02/2010,4503-350-3\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60643572,10,F,01/22/2010,ACU6100-2-(120)/ AUDIO PANEL,,,1000,US01,W1EX,,XAC,
1,60643577,10,F,01/22/2010,B341M10C1002/ AIRSPEED INDICATOR,,,1000,US01,W1EX,,XAC,
1,60643584,10,F,01/22/2010,PN S15-003-02 12A LTG PNL SN 1054,,,1000,US01,W1EX,,XAC,
1,60643585,10,F,01/22/2010,PN S15-003-02 12A LTG PNL SN 32,,,1000,US01,W1EX,,XAC,
1,60643587,10,F,01/22/2010,PN S15-003-02 12A LTG PNL SN 005,,,1000,US01,W1EX,,XAC,
1,60643589,10,F,01/22/2010,PN S15-003-02 12A LTG PNL SN 006,,,1000,US01,W1EX,,XAC,
1,60643590,10,F,01/22/2010,PN S15-003-02 12A LTG PNL SN 1029,,,1000,US01,W1EX,,XAC,
